relative_frame,frame,elbow_angle,knee_angle,shoulder_angle,wrist_height,score
0,11551,172.30603426809847,165.0407232560064,155.76755653270712,0.4398096799850464,205.40385352859096
1,11552,170.62599658295798,156.09901353663847,153.65341614966036,0.4398730397224426,194.76309820286366
2,11553,161.74366792935245,157.45768841618712,150.95953004926446,0.4678753614425659,178.8387479127698
3,11554,165.41568295739944,169.17430703892074,152.71605421627984,0.4520608186721802,198.97174439466613
4,11555,166.48090263528402,168.58511061030126,155.1355079461805,0.44447195529937744,201.72442665577205
5,11556,166.61521346067357,168.85869848935104,156.05912691807129,0.44115591049194336,203.1271388024416
6,11557,166.93720428375843,157.5146119459641,154.3250949550202,0.4411827623844147,192.09698751439817
7,11558,169.69098312635307,159.45042497490374,154.55464345903633,0.441472589969635,196.69963111036634
8,11559,169.40852040686687,159.9455708611561,152.98278153450752,0.44180771708488464,196.81177614255762
9,11560,94.00257943515217,160.14267887601176,44.4981973010202,0.44034072756767273,122.04304004086211
10,11561,20.158114566983958,159.9700285447303,47.587288811304596,0.4376186430454254,48.84255019808663
11,11562,7.949611286677301,158.3646449298539,48.66372569488055,0.44203779101371765,33.702918912415925
12,11563,18.065420322713152,158.4409165803419,46.839745919275344,0.44180789589881897,43.96396813340937
13,11564,20.61165425523643,158.3039211419603,46.05170288750901,0.4410303831100464,46.60646046418282
14,11565,169.667637894403,160.15063234944841,153.3535864341533,0.45062246918678284,194.63152948781658
15,11566,169.1191977031778,161.09841777026537,155.28312730981332,0.4430333077907562,197.3076231362163
16,11567,156.82928716641362,160.0845119979216,149.5759740313516,0.4637730121612549,177.78189551595875
17,11568,157.42843627663484,159.78438360226906,151.41266662469005,0.47597163915634155,174.42132813200146
18,11569,166.31806421796588,159.74591325972128,153.87415617839724,0.44525426626205444,192.48769759907083
19,11570,164.51869382392573,156.01918605692816,152.72279798689024,0.44540438055992126,186.9165657128775
20,11571,168.90027668116844,165.73920150041468,156.82185190858686,0.4399394690990448,202.65763745186968
21,11572,169.06081396259097,167.97634249434861,156.5554473864065,0.44082748889923096,204.78890978717027
22,11573,168.65182367765607,155.89811417714657,156.25444846414538,0.4418695271015167,191.98907972434762
23,11574,166.7640124311533,165.14274864988838,155.3555555825157,0.446336030960083,198.00595179301678
24,11575,152.11282775317838,170.23781704824822,156.22933965182625,0.45662760734558105,185.36236259775228
25,11576,165.48867744257112,169.16225688281793,156.42386906347582,0.4410962462425232,202.32206045263206
26,11577,167.66989817033652,169.61736212169944,156.44967576272862,0.4387615919113159,205.6587827186412
27,11578,167.77429047527536,169.4810559718353,156.56094844769817,0.43838852643966675,205.73878851521067
28,11579,167.8193897969044,170.0038049725941,156.00913325580586,0.4394990801811218,205.97347071516197
29,11580,167.73626086165964,153.01939029148446,155.6982602410512,0.4415312111377716,188.2962878118126
30,11581,167.79127275697664,149.77387212410275,155.7705246588333,0.44239333271980286,184.84714506513853
31,11582,168.24456601540615,153.73561526363326,155.98369859763076,0.44216394424438477,189.33099800572398
32,11583,167.54898213782099,155.90168463621072,155.46230972213627,0.4407742917537689,191.218379247901
33,11584,166.866790050659,152.17513614309976,153.27023184787842,0.44140493869781494,186.62044458441426
34,11585,167.9391128191453,153.36202655002305,152.95125897716574,0.4408843517303467,189.03583385006436
35,11586,168.5380675278333,154.06665636951348,153.79402156772554,0.4384998679161072,191.05476352251463
