relative_frame,frame,elbow_angle,knee_angle,shoulder_angle,wrist_height,score
0,2735,142.68001901149557,165.0206238877545,43.88854534485266,0.3792664110660553,193.92071957943347
1,2736,143.41501433400035,163.07013738758224,43.10846617735599,0.37726932764053345,193.30435342942258
2,2737,149.20345538548742,163.9229405774092,41.10098355776195,0.3764759600162506,200.1836079580214
3,2738,148.55186527351802,164.0771832191746,41.478721146034516,0.3761798143386841,199.7751041910874
4,2739,118.45173042817927,167.59788682106895,44.332229521389465,0.4115683138370514,162.5791230981328
5,2740,127.4424493981688,164.93633087004642,43.82881660365303,0.3802812695503235,178.29439940311818
6,2741,157.0833329741155,165.9122838104762,26.16691256138732,0.4282469153404236,194.5215421824646
7,2742,123.83483605862999,166.73266064282257,40.96060625040488,0.42429399490356445,163.27929823038323
8,2743,142.49887492754297,164.2268359476252,43.63256001246209,0.380545973777771,192.56191874183685
9,2744,178.6022519816259,165.35719987858278,4.32552259704248,0.46246084570884705,205.22119814755456
10,2745,158.39786122860437,164.03700762151178,24.611155192190203,0.44641783833503723,188.50951734960495
11,2746,135.31961137955187,162.98259440801698,43.501250371465034,0.4042426645755768,177.0294064148958
12,2747,168.46111647962604,161.97911409426948,16.390171005408583,0.4765896201133728,187.46334453988368
13,2748,138.25492563091709,158.63495710290655,39.16447709918395,0.47193780541419983,155.3085411095637
14,2749,159.48170481921264,154.9844964457532,12.443850502078059,0.4761086404323578,171.6336091352585
15,2750,31.973310527696874,161.86734597449902,142.4099491292642,0.4624623954296112,55.10193787331252
16,2751,170.87273265377118,164.5549898850021,149.0000687254715,0.3751142621040344,222.89344390756298
17,2752,172.2107588081409,166.0198970771149,151.1753608578748,0.37159979343414307,226.7507178550129
18,2753,173.39196731992203,163.48212753111196,152.39596950824318,0.37021327018737793,225.8101137948206
19,2754,172.56516432393977,163.8653916524622,151.94355593228485,0.37036004662513733,225.32254198886073
20,2755,173.6949848385835,164.61430480865707,153.13979852370744,0.3692528307437897,227.53344042410367
21,2756,172.99337350246955,166.16339493515383,152.77935517010184,0.3697614371776581,228.22833728432596
22,2757,172.8638487067004,165.32185720201014,152.30689080676777,0.370000958442688,227.18541837590413
23,2758,173.85585784706797,167.60937501218805,152.35901636229028,0.3689335286617279,230.78517426073768
24,2759,173.53102335725478,168.6313176673156,152.0085095220717,0.3693699240684509,231.35136380403515
25,2760,173.29926943318014,170.73409006796538,151.77670640569332,0.3708588778972626,232.77569613196675
26,2761,172.00510564517342,166.5307783792207,152.73221615196718,0.370991975069046,227.23829150368033
27,2762,171.50213618309846,165.15782654819336,152.9634912015832,0.3712621033191681,225.28133173554136
28,2763,171.6108979421868,164.50626360972862,153.75127954523268,0.3703445792198181,225.01378778596995
29,2764,172.69458726626635,160.6974274007017,154.4950952742708,0.36812570691108704,222.95430259364196
30,2765,173.23484104738674,162.02595633651882,154.66175821012496,0.36765873432159424,224.9631770874273
31,2766,172.83406469783483,160.85659738859607,154.52803509955484,0.3682515323162079,223.21520239156854
32,2767,172.5655984179976,161.52121227320336,154.4788754200493,0.3685407340526581,223.52459047540356
33,2768,172.6204776803878,160.22352737335703,154.51908643943537,0.36857736110687256,222.27079672168304
34,2769,172.98089569568796,159.037602836932,155.1184226501839,0.367124080657959,221.88127433523226
35,2770,173.1993729669593,159.00805472639118,155.29506551004567,0.36693933606147766,222.1256268749072
