relative_frame,frame,elbow_angle,knee_angle,shoulder_angle,wrist_height,score
0,3867,17.252197636443768,145.88543876884668,30.769880561169742,0.3797188997268677,49.221966487230134
1,3868,17.143485871696026,145.65428609352526,30.398978304643535,0.3796740770339966,48.8955488550223
2,3869,16.620764523362997,145.5702132500332,29.493421861204745,0.37994372844696045,48.20785923930805
3,3870,16.27014474478683,145.36773434158792,28.946066777230644,0.38004592061042786,47.62410290324638
4,3871,16.0672914719094,145.3728356942494,28.629870164720145,0.37999698519706726,47.44103160703861
5,3872,15.498439028639153,145.19223845022066,27.645391020440908,0.38007652759552,46.667719200203805
6,3873,15.124097397440375,144.7979878343189,27.200897745625905,0.38018599152565,45.86628777406426
7,3874,14.666920029657655,144.72427570780036,26.386973086090304,0.3801890015602112,45.334495269394665
8,3875,14.418309483787047,144.52887229592267,26.00769591384779,0.38019031286239624,44.89008792099085
9,3876,14.350224941519748,144.57397636452015,25.542442277068538,0.38027000427246094,44.84320002430161
10,3877,14.034752349738874,144.87404807280907,25.00720908558069,0.3805179297924042,44.7534214848267
11,3878,13.90745713897119,145.02285765855424,24.898979480215324,0.38106459379196167,44.610936659936925
12,3879,14.093235338306906,144.60339894013612,24.625240307923775,0.3810538947582245,44.38046585097567
13,3880,14.240461086326254,144.74078193378028,23.632548269313865,0.38170143961906433,44.47081113438725
14,3881,14.246912159601653,144.9677886356153,23.17602916353549,0.3823370933532715,44.513572789235525
15,3882,13.942325449561347,144.96885506556313,22.46547184672342,0.38231390714645386,44.217008371188314
16,3883,13.713576674241212,144.98688250939608,22.169153509292773,0.3822948932647705,44.01199120420614
17,3884,15.275066833162887,145.14847085707626,22.88087804607087,0.38369348645210266,45.31549175460836
18,3885,13.788314113071971,145.12693846427905,21.34892379088609,0.3836193084716797,43.82946003584712
19,3886,13.107733172866853,145.0624552898723,20.484282871320865,0.3835320472717285,43.11057428122061
20,3887,12.590564672879786,145.06447627240578,19.352230504455864,0.3834926187992096,42.6072553055227
21,3888,12.212390067245439,145.1731478682223,17.501891198993683,0.3863599896430969,41.47754104253866
22,3889,12.104206237007277,145.2237863184908,16.84978777557758,0.38674136996269226,41.30558156669039
23,3890,14.918472203285218,145.48196610970362,17.53642578142538,0.3888741731643677,43.73818636367852
24,3891,14.788994242182344,145.55127889210968,17.827162421971654,0.3883412778377533,43.837889782966045
25,3892,158.33425368110002,146.31918117887588,166.40941172291542,0.3901437520980835,187.61030923055085
26,3893,58.10408580330152,146.8225752717891,65.25057975809452,0.38926106691360474,88.14834100100921
27,3894,57.304801561220806,146.6928225175836,64.75181765883201,0.3889522850513458,87.31193856340067
28,3895,14.585738531785728,146.94693573672026,18.072154629633648,0.3871951103210449,45.37414117219251
29,3896,14.668220398084179,147.28953357326782,15.006604036708106,0.3870375454425812,45.84649033857764
30,3897,14.493739091321691,147.17635712880795,14.680794733252023,0.38740208745002747,45.4494699851214
31,3898,17.222278289861084,147.17445745013845,14.653512327461524,0.3878750801086426,48.03421170740677
32,3899,19.537900230536767,147.1400341108925,14.861642558044522,0.38831743597984314,50.18270354747631
33,3900,14.26343381005545,147.88276223751885,11.6894238799786,0.3892853558063507,45.360589305669095
34,3901,12.558857880442424,148.21472056741845,11.189693301713714,0.38951051235198975,43.92042474226395
35,3902,12.20122657109249,148.78566029947305,10.299062064317114,0.3896113634109497,44.10347784728063
