relative_frame,frame,elbow_angle,knee_angle,shoulder_angle,wrist_height,score
0,9080,146.19792640368803,170.1032241944152,37.27503765524567,0.388410359621048,199.77804271178883
1,9081,145.7684898191518,169.69716785815396,37.669820243373195,0.3877204358577728,199.14952691997394
2,9082,145.53244431663435,169.0094001779727,38.167487398386626,0.3859812319278717,198.74747491624555
3,9083,145.40354661811634,168.57322067592418,38.360191867673926,0.38547295331954956,198.33488129817567
4,9084,144.96558331245186,168.2299669514088,38.63422031189547,0.3849433362483978,197.71254938934135
5,9085,144.94621552733537,166.65088295455928,38.88352274035468,0.38401806354522705,196.39167941832653
6,9086,144.873992118121,166.21123974566987,39.07850849804568,0.3838023841381073,195.94451662235872
7,9087,144.81615342767756,165.8825386030626,39.58265712647054,0.38426852226257324,195.4181353519682
8,9088,143.56424295781454,167.3207683237932,41.676963070036976,0.38460180163383484,195.50447079145727
9,9089,142.9266710742542,167.28560409705042,42.07231467713764,0.38478901982307434,194.7755692243823
10,9090,142.965389535682,166.44074306256226,41.90399178790059,0.3836734890937805,194.3040858701101
11,9091,143.24246493206837,165.19907931963604,41.7799737666403,0.38323453068733215,193.47118504550474
12,9092,100.84109832609062,167.37032943470626,42.2603407323138,0.42046594619750977,142.07164390154395
13,9093,129.86066421118426,164.06083718799286,40.88377802988115,0.39158156514167786,176.4470318566738
14,9094,140.71020173447317,162.0748453648505,40.00560279711623,0.38385629653930664,187.62815813753167
15,9095,144.76647129457584,161.3572977880971,39.62129349697675,0.3813861906528473,191.70791188681875
16,9096,142.65674691724521,160.1156515948643,40.7766983517228,0.3800557553768158,188.75567189906474
17,9097,142.16086499154633,160.13728694961426,41.16539175886534,0.3798547089099884,188.34173926816408
18,9098,141.7691045660456,159.82420002378873,41.529132515410616,0.3795270621776581,187.73518593653694
19,9099,141.61839005562118,159.6257509277367,41.71705008358508,0.3796001374721527,187.36409974171204
20,9100,141.2167025270984,160.20545206479176,42.386413916100025,0.37929925322532654,187.6323786242922
21,9101,135.48645790271942,161.9874696971367,39.062129075514164,0.3799259066581726,183.49615560240431
22,9102,138.72261124116952,162.08328923072608,39.32061835968621,0.37946251034736633,186.9671473676857
23,9103,140.30451038802843,162.3688097038554,39.670762736436366,0.37862449884414673,189.08597043863983
24,9104,142.72449078236917,164.0170671952378,39.46624018793938,0.37796294689178467,193.35267391007153
25,9105,144.1724987617793,164.3662678107228,39.28745808053921,0.3773742616176605,195.32648808720398
26,9106,172.56286002934834,167.98119521942454,1.5787690163475128,0.4854867160320282,194.89804043916445
27,9107,170.56199208630494,168.4117540513571,49.52897715151551,0.46538862586021423,199.35715837959776
28,9108,130.2570971252918,164.8286144458561,147.2068839518589,0.4210880696773529,168.75929066794203
29,9109,39.884288197531816,161.51070907477734,156.61767382390178,0.45797649025917053,64.002050194558
30,9110,125.08116837039633,159.57974681082445,41.398666244891004,0.4136553108692169,160.5643219204557
31,9111,135.39470866718017,161.9290278098027,40.0212475968426,0.4006161093711853,177.13890366562725
32,9112,166.261157067474,160.05885231052534,142.91119136350852,0.37953299283981323,212.46011152605536
33,9113,168.3837434387637,163.184011236641,146.20152214298622,0.3788948059082031,217.89931290294373
34,9114,170.61311502940868,162.27720343410638,148.07823807832028,0.37888818979263306,219.22386152572517
35,9115,170.98442902469856,162.91425315371887,148.88704854307196,0.3733132779598236,221.90469879047032
