relative_frame,frame,elbow_angle,knee_angle,shoulder_angle,wrist_height,score
0,2930,161.7973860679608,170.38552054009432,1.953961699958021,0.558025598526001,164.77522705025478
1,2931,162.59878214639951,170.0248205125084,1.6789396114842834,0.5696969628334045,161.71451380888652
2,2932,163.34170311639724,169.9672704694264,1.6172200293134305,0.5558558702468872,166.5522125117575
3,2933,164.2728161272886,169.89663326374088,1.5811444125144287,0.5711771845817566,162.81629401650252
4,2934,165.9959638895939,170.07155837934764,1.677044903327427,0.5732823014259338,164.08283184116135
5,2935,166.1709912315865,170.09936380573666,1.6436027895858223,0.5778537392616272,162.914233258835
6,2936,166.3425831072435,169.95331435934202,1.5620582093482183,0.589057981967926,159.57850287620772
7,2937,166.41454074454384,169.67460464114285,1.5388849920921097,0.5904501080513,158.9541129702967
8,2938,165.34345617204764,169.70539400218243,2.363868853046503,0.5853124856948853,159.45510446576452
9,2939,165.92815966502786,169.62028029590223,2.4596349675901674,0.5843274593353271,160.25020216033192
10,2940,167.30119645455483,170.1240157224075,2.4932845365100786,0.604404866695404,156.1037521683411
11,2941,168.41051531125325,170.76127072134642,2.4592601574220754,0.6089685559272766,156.48121925441671
12,2942,169.70820191366326,171.6136443947391,3.0878875364887652,0.6103756427764893,158.2091534754556
13,2943,170.0071999014933,172.45377483338282,3.9395251006551297,0.6109285950660706,159.18239621505495
14,2944,169.61412981184014,175.10616807277214,4.442509685574122,0.6058257222175598,162.9725812193443
15,2945,171.13382399718805,178.37873898853815,4.976857173916468,0.603330135345459,168.51352238208847
16,2946,171.608618053602,178.4827595827476,6.1463999820728805,0.5737221240997314,177.97474040643016
17,2947,171.47095657488566,178.67676104294264,6.227700995669688,0.5799327492713928,176.1678928364105
18,2948,170.99433465546798,178.35816377501928,7.233605516294468,0.5811598300933838,175.0045494024721
19,2949,170.58024513259554,172.98811300522755,7.37792993045737,0.5906617641448975,166.36982889435387
20,2950,169.25898313813371,173.52969112333827,8.39810254642979,0.5906177759170532,165.60334148635604
21,2951,168.19139317309245,173.70199857092604,9.301271419186886,0.5901834964752197,164.83834280145254
22,2952,168.62367383075534,173.07279855113566,9.116089565087139,0.5707443952560425,170.47315380507825
23,2953,169.49581808795952,172.60832840436808,8.72086078435871,0.5248148441314697,184.65969325288665
24,2954,170.79332768018816,173.15993706956854,8.238351013202575,0.5360175967216492,183.14798573326198
25,2955,172.67746717089224,173.32635945578875,6.400529369325261,0.5474026799201965,181.783022650622
26,2956,171.37642417990793,171.80531397461613,6.886965307346694,0.5646792650222778,173.7779586478407
27,2957,171.7807798400933,171.22721993762306,6.868914933583965,0.5629056096076965,174.1363168954074
28,2958,171.4917296320847,169.98984218658518,7.367756815830946,0.5772885084152222,168.2950192941032
29,2959,172.05774432954766,169.8308958912486,6.171383896305953,0.5828723907470703,167.02692299667513
30,2960,171.35682265740974,169.99228279223422,5.621772975939658,0.5864588618278503,165.41144690128885
31,2961,170.4061556006067,169.88721920588162,5.811973906389089,0.5841116905212402,165.05986765011625
32,2962,171.53477848315194,169.6228355507645,4.819123931894531,0.5836255550384521,166.0699475223808
33,2963,171.02068356476565,168.97245430529995,4.641057595357495,0.58527672290802,164.4101209976596
34,2964,171.14380178317222,168.94900646352414,4.8873440190104125,0.5867339372634888,164.0726270676497
35,2965,171.2837659744431,168.80663227395937,4.705525423518452,0.586193859577179,164.2322403752488
