relative_frame,frame,elbow_angle,knee_angle,shoulder_angle,wrist_height,score
0,3349,93.16839354451093,160.21365699449316,0.3169986885656928,0.37978997826576233,139.4450570592754
1,3350,91.71150278703752,160.0749031118283,0.29955369904298923,0.3794190585613251,137.9606883304683
2,3351,90.69851921655949,159.99059726022918,0.2818003016546843,0.379194438457489,136.93078493954198
3,3352,90.0286003740369,159.97274650743458,0.25598068615624325,0.37908464670181274,136.27595287092765
4,3353,86.24109452015333,159.20577385178117,0.21868288936912036,0.37042123079299927,134.32049913403472
5,3354,84.55981526449538,158.74804636925532,0.15620975453969127,0.36836081743240356,132.79961640402962
6,3355,83.84358774860596,158.40126230743596,0.16797583957767057,0.36757469177246094,131.97244252430363
7,3356,83.54523246967895,158.14754009558283,0.22579138118224903,0.3672766387462616,131.5097809413833
8,3357,83.56292347316788,158.022883596069,0.28816039422753553,0.36633071303367615,131.68659315913402
9,3358,83.36546459284297,157.47904908092465,0.4385972121158837,0.36152657866477966,132.3865400743337
10,3359,86.52019693080061,157.73147787239586,0.4420569068651551,0.3616904020309448,135.74455419391302
11,3360,89.09724048532901,157.90645907996242,0.17441582512956225,0.3619343936443329,138.42338147199155
12,3361,90.55379634226134,157.99622580800846,0.07008017788498225,0.3616982400417328,140.04055013774996
13,3362,91.78773144076911,158.04240059910163,0.35552113157667437,0.3609623908996582,141.54141476997327
14,3363,157.07311912122043,157.827838030455,23.050917841367554,0.36095863580703735,206.61336640956426
15,3364,168.3583604687092,157.73316790408543,28.089572049037482,0.36080172657966614,217.8510103988948
16,3365,171.40226707702737,157.63751111864244,29.514327408957566,0.3607134521007538,220.82574256544365
17,3366,171.90257905604258,157.57190921310297,29.761067471105232,0.3605232536792755,221.31751216536293
18,3367,171.00085202639247,157.5414742085374,29.373297556937732,0.3604801595211029,220.398278378599
19,3368,132.35763088098304,157.29583573546032,13.804237742504375,0.36025378108024597,181.57733229236953
20,3369,119.87513326578248,157.35126270431925,9.186197315194994,0.3602837026119232,169.14128518652478
21,3370,113.78477063680741,157.4270730839116,6.870317156318893,0.36025792360305786,163.13446663980164
22,3371,153.24429791068653,157.51568366721034,20.76550410569721,0.3602744936943054,202.6776334696052
23,3372,163.25764964550117,157.52319270619338,24.86724139001161,0.36025506258010864,212.70432357766197
24,3373,178.6167557767091,157.4214886468613,31.47315252443856,0.3722734749317169,224.35620194405533
25,3374,178.35256204784935,157.5674616547433,30.848141438910005,0.36822962760925293,225.45113541981675
26,3375,176.07216575319814,157.53793697212276,29.467869991039194,0.3668872117996216,223.5439391854344
27,3376,173.41824081542575,157.493776838506,28.10976028978245,0.36609137058258057,221.08460647915757
28,3377,107.32655057342178,157.45414221704544,6.467593420423494,0.3660081624984741,154.978244040925
29,3378,125.44928470570827,156.88303834385655,11.536946487161343,0.3652748167514801,172.7498780241208
30,3379,135.69108649205998,156.5299626255445,14.530101683864602,0.3645035922527313,182.86997144178508
31,3380,140.29229674237487,156.363311623739,15.791038543576112,0.364169180393219,187.40485424814818
32,3381,143.3180750156029,156.32438720562985,16.478330779754817,0.36406606435775757,190.42264291390546
33,3382,145.1395446564983,156.26656603944852,16.859731158838148,0.36422890424728394,192.13743942176166
34,3383,169.40024693084925,155.92974507740448,23.892782857540617,0.36505991220474243,215.812018346831
35,3384,175.6246942092935,155.31765332939668,25.84129368722229,0.3652726411819458,221.36055518410643
