relative_frame,frame,elbow_angle,knee_angle,shoulder_angle,wrist_height,score
0,4906,44.73854575737503,177.3828025779043,158.7056376551779,0.4105502665042877,98.956268383993
1,4907,61.69544187717415,176.37412602047092,159.08667672906114,0.4039965271949768,116.87060973915203
2,4908,59.966392720887406,176.2011956299272,160.04872788250017,0.40442466735839844,114.84018814329508
3,4909,53.766769279967775,176.01027399709582,162.33096641836786,0.4087965190410614,107.13808756474518
4,4910,87.95019580602529,175.82303789636552,165.30789954937794,0.383865624666214,148.61354630252663
5,4911,120.75244249108792,176.2719965410392,161.56150607712158,0.38085678219795227,182.76740437274145
6,4912,127.38416185207143,176.61505858846238,161.16465149950238,0.3815438449382782,189.53606695905034
7,4913,124.36206060688639,176.83878167384893,156.35778095347717,0.38438376784324646,185.88571192776135
8,4914,125.23570702431576,176.90808878263687,152.0643809338566,0.3838726878166199,186.9819894619667
9,4915,148.89668439339673,178.46594001096707,156.37620305878764,0.34993669390678406,222.3816162323286
10,4916,148.69111428162137,178.98634982790725,156.94766623572724,0.348399817943573,223.15751872645671
11,4917,149.90823729058818,179.15421591311338,157.58036504573337,0.346712589263916,225.04867642452678
12,4918,150.26998753679052,179.27762332565257,157.85870243921468,0.34576475620269775,225.81818400163377
13,4919,150.41912135987113,179.33468140234496,157.44683356383737,0.3462459444999695,225.88001941222524
14,4920,164.6667444199071,179.81733263936027,157.46082012635384,0.33241429924964905,244.7597872843727
15,4921,165.85633940552728,179.32319772167406,157.20133696685804,0.3313642144203186,245.77027280110576
16,4922,165.9365124153112,179.01103584320919,157.270002052268,0.33081769943237305,245.70223842880847
17,4923,166.0129526870611,178.76068772600863,157.28044895432114,0.3303963840007782,245.6547252128363
18,4924,166.10069059782762,178.78053475833715,157.2811353826721,0.330220490694046,245.815078147951
19,4925,168.8206484733825,179.9001205023876,157.2788464023469,0.33398494124412537,248.5252866025325
20,4926,169.676687849269,179.93336317434583,157.33444930233435,0.3344901502132416,249.26300595964233
21,4927,170.02425204190726,179.90317059518873,157.40745660538678,0.3340199589729309,249.72143494521674
22,4928,170.23017339900454,179.90095433862223,157.54058150608773,0.3330252766609192,250.22354473935104
23,4929,170.3555020366636,179.90500450871082,157.5954573476554,0.33271339535713196,250.44648793823484
24,4930,171.31117044506345,179.67831263201592,156.51405672931654,0.32369258999824524,253.88170607760583
25,4931,171.69161329144825,179.34204803244643,156.20071958645212,0.3232939541339874,254.04547508369842
26,4932,171.51110246800386,179.03825929574862,156.0080740758432,0.3233606219291687,253.54117518500186
27,4933,171.351524962431,178.82226726817782,155.885363936219,0.3233565092086792,253.16683946800504
28,4934,171.25736600501943,178.69275486400946,155.69771724563657,0.32320287823677063,252.98925739799768
29,4935,168.7410599159494,179.19640837544014,153.60014660037785,0.32889288663864136,249.26960229979716
30,4936,167.83804322988624,178.99720805136525,152.7473539744179,0.3313974440097809,247.41601807831722
31,4937,167.3874141788948,178.84574993509085,152.35251867486787,0.33274319767951965,246.41020481012976
32,4938,167.3570452068848,178.7756552265703,152.24625313404482,0.3331800401210785,246.17868839713157
33,4939,167.38026390688393,178.7298328041702,152.2242659516814,0.3334670960903168,246.06996788395907
34,4940,167.72153341059504,178.40308704545518,151.98153670919376,0.345999538898468,242.32475878650985
35,4941,167.93076630444727,178.20028860193688,152.0422028207476,0.3484889268875122,241.58437684013052
