relative_frame,frame,elbow_angle,knee_angle,shoulder_angle,wrist_height,score
0,1522,148.02626557945993,163.34492743803574,4.801587440250646,0.5741682052612305,139.12073143912653
1,1523,146.62245211484475,164.83230119372203,7.390703074989507,0.5736640095710754,139.35555043724412
2,1524,144.72398444373516,166.58105966387845,8.718744794043657,0.5744937062263489,138.95693223970898
3,1525,148.234168181348,167.11565932985488,9.202068850477328,0.5743691921234131,143.03906987417895
4,1526,148.31894295375506,169.58451668415472,11.382534326615447,0.5740854740142822,145.67781743362514
5,1527,150.96130680526937,173.02910192411818,13.328962141618195,0.5752747654914856,151.4079790819419
6,1528,150.72524082504756,176.00349674647143,15.435258412022103,0.5766314268112183,153.7393095281535
7,1529,153.1838976339335,177.10715229085469,16.744538462267066,0.57674241065979,157.26832672685117
8,1530,157.415662466839,178.4667476768011,17.333820484043738,0.5777538418769836,162.55625758054498
9,1531,159.44374027041906,178.34365836046285,17.692322781526865,0.5520103573799133,172.1842914169079
10,1532,164.38749905030622,175.88863987903505,16.802590034630896,0.5394541621208191,178.43989029309557
11,1533,167.21233730674572,173.97714900095934,17.074658805524837,0.5364449620246887,180.25599770029845
12,1534,171.61239782277133,177.24387613026767,16.714658839064967,0.5311996340751648,189.49638373048958
13,1535,173.39627271200104,177.78774416934243,15.882424302613108,0.5251097083091736,193.65110438859142
14,1536,173.49237619272037,176.6783985750079,15.615634741868586,0.516952633857727,195.08498461041017
15,1537,173.57304721994106,177.45011835986736,16.487742515545733,0.5278428792953491,192.67030179120366
16,1538,176.20363398053183,177.6352693048415,15.103835862091433,0.5103013515472412,200.748497821201
17,1539,177.06173836862743,178.1081645985848,13.662015163048801,0.5000918507575989,205.14234773993257
18,1540,177.39458915711242,177.924712116561,13.213256134003007,0.49605095386505127,206.50401511415805
19,1541,178.03910889942978,177.02562635571954,13.288630078292448,0.4924777150154114,207.32142075052593
20,1542,177.87669725601594,176.1531374774458,13.194313186666996,0.49205541610717773,206.4132099013084
21,1543,177.91479790859432,175.2736261057458,12.795854577884635,0.4892485737800598,206.41385188032217
22,1544,178.9660090649548,175.4701101795771,12.552493640315369,0.48667898774147034,208.43242292209078
23,1545,179.07285642864906,175.74760274311242,13.084910063023239,0.49130651354789734,207.4285051073923
24,1546,179.20224830183926,176.6455480570996,12.817698514974001,0.4898158609867096,208.903038062926
25,1547,179.75525006704976,177.02773521092408,12.34419600859327,0.4991206228733063,207.04679841598193
26,1548,179.6957565930822,176.67667866702246,12.377484306773525,0.48994556069374084,209.38876705198243
27,1549,179.10589247123974,176.82048611975677,12.489534113839953,0.48573052883148193,210.2072199415519
28,1550,177.94853700249286,177.2081792615105,12.726148990750424,0.48867905139923096,208.55300084423408
29,1551,177.04611902899867,177.60188258325113,13.239222549268835,0.4887591600418091,208.02025359970708
30,1552,175.89800558103758,177.4332565779718,13.597032671107039,0.48956456780433655,206.46189181770842
31,1553,175.10325194256964,177.6006011473621,13.804026656532931,0.48822319507598877,206.2368945671351
32,1554,174.79859760369135,177.30888626873423,13.239100403543645,0.48593854904174805,206.32591915990116
33,1555,174.36077126623397,177.39903877571666,13.092017884947737,0.485880970954895,205.99551875548212
34,1556,173.58578827352608,178.59413804270824,12.88728414501001,0.48841917514801025,205.6541737718312
35,1557,173.0096966654537,178.28047720572252,12.826915565774502,0.5009644627571106,201.00083504404301
