relative_frame,frame,elbow_angle,knee_angle,shoulder_angle,wrist_height,score
0,197,155.60323148688272,139.1159826700557,2.634390327586529,0.6300691366195679,105.69847317106803
1,198,163.55436523474216,134.87215728326342,0.7756858568959091,0.6296693086624146,109.52572991928122
2,199,164.35996702753664,136.40869642113876,2.1003232300732484,0.6265501379966736,112.80362204967332
3,200,163.77772798843347,141.26922701244953,2.3125648439796955,0.6251554489135742,117.50032032681077
4,201,162.75922401455026,140.05247520071345,1.8128084632236918,0.6226407885551453,116.01946264872015
5,202,158.57190090590345,145.83526017857508,0.47722094721898706,0.6219495534896851,117.82229503757299
6,203,156.17737043922486,161.68339976879662,2.5149678776029276,0.6171097159385681,132.72785542645101
7,204,153.83282659770063,160.22705535859106,2.490372532284635,0.6138363480567932,129.90897753925373
8,205,157.87811394093998,154.42141840180076,0.005970268610201808,0.6105343699455261,129.1392213590829
9,206,156.24506361593814,148.88212907851903,0.3972455137027578,0.6100993752479553,122.09738012007057
10,207,153.89179405780484,148.02280145270421,1.2038913862234244,0.6105227470397949,118.75777139857058
11,208,155.02893445964094,147.82335534163525,0.3376147933448729,0.6123310327529907,119.15297997537897
12,209,154.5339175938575,149.35645898250684,0.10047515947755532,0.617918074131012,118.51495433706077
13,210,145.77770447787836,151.71573009205665,2.263125787754468,0.6219086050987244,110.9208530403177
14,211,143.0828277636569,153.47502695845665,3.415688006230263,0.6308278441429138,107.30950147923943
15,212,143.88463949857993,153.88962663360053,5.971336417052854,0.6337172985076904,107.65907657987333
16,213,150.67216268788465,149.67112706875076,6.546413658678412,0.6345043778419495,109.99197640405055
17,214,157.10774375226094,145.57298916603756,7.4160873488391355,0.6345779895782471,112.30733604482441
18,215,162.73377690745465,143.7140060220815,8.094308309102681,0.6341826915740967,116.19297545730717
19,216,170.97318302520844,150.7995171556682,11.317747736820559,0.633098304271698,131.84320889936726
20,217,171.03896249092188,150.56183116178732,10.39746520784672,0.6328554153442383,131.7441690494377
21,218,172.15871980409963,156.77998243830882,9.774935571484406,0.6316474080085754,139.44447983983582
22,219,176.03705694644964,157.37747357734762,10.794583389365458,0.6294358968734741,144.583761461755
23,220,177.21011229264863,163.446833635822,10.810251092461106,0.6287669539451599,152.02685974492266
24,221,178.28928212140457,165.25262484339115,11.106240739225882,0.6286905407905579,154.93474472762836
25,222,179.97502534806694,162.8899634625561,12.460618019003384,0.6274600625038147,154.6269700594786
26,223,179.9009684580586,162.8928294544127,13.467307767071855,0.6278152465820312,154.44922393786192
27,224,176.3712534359076,166.74096943250734,13.508483298314598,0.6286382675170898,154.520742613288
28,225,173.98939001773277,164.80069747771532,14.699747693561633,0.6292011141777039,150.02975324213696
29,226,168.5562624343706,163.8446571145124,15.271514339429253,0.629887044429779,143.43480621994928
30,227,165.06308973973864,164.1424515577954,15.42131772257981,0.627787172794342,140.86938945923146
31,228,163.5974653624368,164.73885323894703,14.871140435928245,0.6268213391304016,140.28991686226334
32,229,165.89923913960837,161.07562371303015,16.074300165634444,0.6254392862319946,139.34307698304013
33,230,163.77678092050218,158.88032375797357,16.119376657103476,0.624562680721283,135.2883004620909
34,231,162.32127601305677,159.1058438976709,15.881019152036304,0.6244493126869202,134.09232610465165
35,232,163.9680183179472,158.69366540077783,17.40640032785084,0.6246827840805054,135.25684849457343
