relative_frame,frame,elbow_angle,knee_angle,shoulder_angle,wrist_height,score
0,253,157.52303780887772,148.14843669541696,88.42256917833146,0.5349047780036926,145.2000411031869
1,254,157.7485346442301,147.45045146704848,89.00550824673974,0.5253636837005615,147.58988100111014
2,255,156.6876206202857,145.66750948010625,92.35154139975513,0.5155740976333618,147.68290081038344
3,256,158.0865627469612,144.28000272231185,94.50523360991816,0.5059626698493958,150.57776451445432
4,257,157.9561004549579,142.23862770715922,94.12863542736679,0.5007555484771729,149.9680636189653
5,258,156.91173488256408,140.36429890848484,95.4110666145582,0.4945589005947113,148.90836361263553
6,259,154.63960780411892,139.63262891443577,95.51264470408526,0.489311158657074,147.47888912143253
7,260,154.4396132094521,139.5801568155595,95.8064754061555,0.48278775811195374,149.18344259142543
8,261,156.59252603758185,139.4824101501098,96.42194879666705,0.4791088104248047,152.34229306025026
9,262,157.1695314234053,139.6445677356934,97.33934433720485,0.4752165675163269,154.24912890420063
10,263,158.70500428723892,139.17712504445097,99.40712491621119,0.47133174538612366,156.4826057158528
11,264,159.26284553607658,138.32965141710432,99.6789998966585,0.4677986204624176,157.25291081445562
12,265,160.84855810743255,137.99288791774427,99.71250353519439,0.46547579765319824,159.19870672921735
13,266,160.706293204308,137.50776970420185,99.48539991524862,0.46577906608581543,158.48034308276522
14,267,161.08105974010635,136.55197019116036,100.11300996917828,0.4647914171218872,158.19560479470056
15,268,161.0104889799657,135.72039395488957,99.76831152364389,0.4645974934101105,157.3516349118221
16,269,161.64533530357693,134.79947481973844,98.81591822639827,0.46744975447654724,156.20988378035122
17,270,162.0345733768219,134.3089500157232,97.16429926276314,0.46985360980033875,155.38744045244346
18,271,159.17975568205276,134.0208794592575,94.6872717497483,0.47153839468955994,151.7391167344423
19,272,155.84340375093925,133.23340341180406,91.1940237827576,0.47617632150650024,146.22391071079323
20,273,149.3299294509914,132.7162205862357,85.33999951915375,0.4833664298057556,137.03622109550042
21,274,151.94682161366558,130.02392702464257,87.88789502632433,0.48429128527641296,136.68336305538423
22,275,146.34914881394454,126.93346048373257,82.47901580079436,0.48002758622169495,129.27433343116866
23,276,144.62870294910513,122.9514644673084,88.5737864132565,0.45335492491722107,131.5736899412472
24,277,155.53275937712516,118.83861392324013,95.93533295052988,0.44061827659606934,142.1858903215445
25,278,165.98983030332948,113.73900732351393,103.75871359978511,0.43335145711898804,149.723400491147
26,279,160.238193036265,108.99679630187131,104.75809719100683,0.4268876314163208,141.16869991324006
27,280,157.17652278568787,100.42560617609115,109.38391973046213,0.42795202136039734,129.21652255365984
28,281,156.90343552102647,94.74567403386777,113.4449529862024,0.4283788502216339,123.13545448840406
29,282,142.93709455469778,89.2364662338673,106.52825466926632,0.4295025169849396,103.32280569308321
30,283,139.96460891033715,84.1005061348514,104.2146302502675,0.4311673641204834,94.71490580904353
31,284,141.93196578409263,81.53011680491977,112.79519814610698,0.43498459458351135,92.96670421395899
32,285,137.93453247638647,79.98800421975699,122.71504706914904,0.4366934895515442,86.9144898306802
33,286,125.38266626828045,75.0412013407024,129.72900549284046,0.43979611992836,68.48503163047485
34,287,132.4023069892456,72.20645792562533,140.22160944610914,0.4994116723537445,54.78526320874758
35,288,130.57291825047318,71.86485398705429,138.17594272469114,0.4754890203475952,59.791066133248904
