relative_frame,frame,elbow_angle,knee_angle,shoulder_angle,wrist_height,score
0,277,155.53275937712516,118.83861392324013,95.93533295052988,0.44061827659606934,142.1858903215445
1,278,165.98983030332948,113.73900732351393,103.75871359978511,0.43335145711898804,149.723400491147
2,279,160.238193036265,108.99679630187131,104.75809719100683,0.4268876314163208,141.16869991324006
3,280,157.17652278568787,100.42560617609115,109.38391973046213,0.42795202136039734,129.21652255365984
4,281,156.90343552102647,94.74567403386777,113.4449529862024,0.4283788502216339,123.13545448840406
5,282,142.93709455469778,89.2364662338673,106.52825466926632,0.4295025169849396,103.32280569308321
6,283,139.96460891033715,84.1005061348514,104.2146302502675,0.4311673641204834,94.71490580904353
7,284,141.93196578409263,81.53011680491977,112.79519814610698,0.43498459458351135,92.96670421395899
8,285,137.93453247638647,79.98800421975699,122.71504706914904,0.4366934895515442,86.9144898306802
9,286,125.38266626828045,75.0412013407024,129.72900549284046,0.43979611992836,68.48503163047485
10,287,132.4023069892456,72.20645792562533,140.22160944610914,0.4994116723537445,54.78526320874758
11,288,130.57291825047318,71.86485398705429,138.17594272469114,0.4754890203475952,59.791066133248904
12,289,161.83243910489864,72.26244109855111,175.26990252616145,0.46554455161094666,94.43151472016575
13,290,111.43361486774842,74.68840656771869,143.14823581346846,0.46995115280151367,45.136675595013
14,291,95.43878678987676,76.4971555827027,127.52883693913745,0.475156307220459,29.389050206441766
15,292,36.04905758906087,83.74868630546229,60.74768065985143,0.5312668681144714,-39.582316539818265
16,293,8.419985953169341,98.88290958551539,41.54718828758458,0.5242214202880859,-49.963530547741044
17,294,14.718630361376,108.12218240603059,61.75744413496358,0.5146690011024475,-31.559887563327663
18,295,18.659038138388212,127.37793028229171,82.16839737488442,0.4925503730773926,-1.728143502537847
19,296,92.07184965203004,146.2558622315254,129.01204422419008,0.4706382751464844,97.13622933961014
20,297,68.42079927941808,167.51733114699257,127.87797695715304,0.43040594458580017,106.8163470506706
21,298,85.10172649910379,158.7659782925196,129.54919215661297,0.39628952741622925,124.98084656675462
22,299,135.61946375753746,157.21698164428344,138.240444480949,0.36896243691444397,182.14771432748773
23,300,154.63132453083054,165.038295179466,130.00061147850377,0.3696470558643341,208.77550295099627
24,301,174.5851866720692,177.07777879278626,122.40831462397236,0.38677850365638733,235.62941436793926
25,302,168.91564046169506,177.43917881132293,97.58407409050801,0.4049166142940521,224.87983498480236
26,303,142.58995512264846,178.00107652903196,49.07759829610635,0.47695043683052063,177.5059006025242
27,304,64.23746122815652,176.67707800991894,44.551695868775234,0.5232900381088257,83.92752780542776
28,305,150.98991462024088,179.69085389425166,31.286183827899638,0.5437029600143433,167.5698805101896
29,306,149.79571562184483,178.77645823985307,23.249375609474434,0.5680636763572693,158.15307095451715
30,307,149.0885826924496,178.1695335662721,13.248954116214385,0.5790296196937561,153.54923035059483
31,308,152.11625972398303,171.79426627331503,13.820498742099756,0.564793586730957,154.47244997801096
32,309,139.16088502668526,169.18734034132194,14.560782024511013,0.5566466450691223,141.3542318472705
33,310,123.08931390947282,99.94504874018503,16.90102398374037,0.5480096340179443,58.63147244427455
34,311,106.05188086170614,40.0527119772016,16.23701606639639,0.5448830127716064,-17.3603109925742
35,312,99.48038773977038,31.721002637676996,15.212467975292995,0.5481749176979065,-33.25108493192457
